id,time,creative_id,spend,program,duration,network_code,is_dual_feed,rotation,rotation_days,rotation_start,rotation_end,feed
420562,2017-10-26 13:48:56-07:00,5992d996de2f11faa3492960a58de350,78.064,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,1.0
420697,2017-10-26 17:19:55-07:00,f3483f810d44cef79d90a66ab2da1bf0,17.136,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,2.0
420697,2017-10-26 14:19:55-07:00,f3483f810d44cef79d90a66ab2da1bf0,78.064,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,1.0
420698,2017-10-26 17:37:31-07:00,b6cc05016845138a72f2fa2e4f1f1a56,17.136,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,2.0
420698,2017-10-26 14:37:31-07:00,b6cc05016845138a72f2fa2e4f1f1a56,78.064,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,1.0
420727,2017-10-26 18:35:37-07:00,eff6a8d032a8ca3ae098381569a9c15f,22.95,SCRUBS,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
420727,2017-10-26 15:35:37-07:00,eff6a8d032a8ca3ae098381569a9c15f,104.55,SCRUBS,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
420763,2017-10-26 16:09:39-07:00,b6cc05016845138a72f2fa2e4f1f1a56,348.5,IMPRACTICAL JOKERS,14.0,TRU,True,Weekday Evening,"{1,2,3,4,5}",15:00:00,20:00:00,1.0
420763,2017-10-26 19:09:39-07:00,b6cc05016845138a72f2fa2e4f1f1a56,76.5,IMPRACTICAL JOKERS,14.0,TRU,True,Weekday Evening,"{1,2,3,4,5}",15:00:00,20:00:00,2.0
420823,2017-10-26 17:06:36-07:00,5992d996de2f11faa3492960a58de350,104.55,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
420823,2017-10-26 20:06:36-07:00,5992d996de2f11faa3492960a58de350,22.95,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
420825,2017-10-26 17:23:47-07:00,eff6a8d032a8ca3ae098381569a9c15f,121.975,RUPAUL'S DRAG RACE: RUVEALED,13.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
420825,2017-10-26 20:23:47-07:00,eff6a8d032a8ca3ae098381569a9c15f,26.775,RUPAUL'S DRAG RACE: RUVEALED,13.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
420826,2017-10-26 17:49:16-07:00,5992d996de2f11faa3492960a58de350,121.975,RUPAUL'S DRAG RACE: RUVEALED,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
420826,2017-10-26 20:49:16-07:00,5992d996de2f11faa3492960a58de350,26.775,RUPAUL'S DRAG RACE: RUVEALED,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
420863,2017-10-26 18:32:12-07:00,b6cc05016845138a72f2fa2e4f1f1a56,121.975,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
420863,2017-10-26 21:32:12-07:00,b6cc05016845138a72f2fa2e4f1f1a56,26.775,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
420933,2017-10-26 22:07:20-07:00,f3483f810d44cef79d90a66ab2da1bf0,26.775,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
420933,2017-10-26 19:07:20-07:00,f3483f810d44cef79d90a66ab2da1bf0,121.975,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
420934,2017-10-26 22:55:50-07:00,eff6a8d032a8ca3ae098381569a9c15f,26.775,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
420934,2017-10-26 19:55:50-07:00,eff6a8d032a8ca3ae098381569a9c15f,121.975,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
420966,2017-10-26 20:19:20-07:00,5992d996de2f11faa3492960a58de350,121.975,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
420966,2017-10-26 23:19:20-07:00,5992d996de2f11faa3492960a58de350,26.775,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
420967,2017-10-26 23:41:40-07:00,b6cc05016845138a72f2fa2e4f1f1a56,26.775,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
420967,2017-10-26 20:41:40-07:00,b6cc05016845138a72f2fa2e4f1f1a56,121.975,MOVIE,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
421274,2017-10-27 15:37:10-07:00,eff6a8d032a8ca3ae098381569a9c15f,17.136,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,2.0
421274,2017-10-27 12:37:10-07:00,eff6a8d032a8ca3ae098381569a9c15f,78.064,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,1.0
421476,2017-10-27 13:07:39-07:00,5992d996de2f11faa3492960a58de350,78.064,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,1.0
421476,2017-10-27 16:07:39-07:00,5992d996de2f11faa3492960a58de350,17.136,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,2.0
421477,2017-10-27 13:36:35-07:00,f3483f810d44cef79d90a66ab2da1bf0,78.064,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,1.0
421477,2017-10-27 16:36:35-07:00,f3483f810d44cef79d90a66ab2da1bf0,17.136,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,2.0
421498,2017-10-27 14:17:19-07:00,b6cc05016845138a72f2fa2e4f1f1a56,78.064,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,1.0
421498,2017-10-27 17:17:19-07:00,b6cc05016845138a72f2fa2e4f1f1a56,17.136,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,2.0
421499,2017-10-27 14:50:14-07:00,eff6a8d032a8ca3ae098381569a9c15f,78.064,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,1.0
421499,2017-10-27 17:50:14-07:00,eff6a8d032a8ca3ae098381569a9c15f,17.136,SCRUBS,14.0,FUSE,True,Weekday Early Fringe,"{1,2,3,4,5}",15:00:00,18:00:00,2.0
421522,2017-10-27 15:17:31-07:00,5992d996de2f11faa3492960a58de350,104.55,SCRUBS,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
421522,2017-10-27 18:17:31-07:00,5992d996de2f11faa3492960a58de350,22.95,SCRUBS,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
421579,2017-10-27 20:13:44-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
421579,2017-10-27 17:13:44-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
421580,2017-10-27 20:48:28-07:00,b6cc05016845138a72f2fa2e4f1f1a56,22.95,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
421580,2017-10-27 17:48:28-07:00,b6cc05016845138a72f2fa2e4f1f1a56,104.55,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
421581,2017-10-27 20:42:43-07:00,f3483f810d44cef79d90a66ab2da1bf0,26.775,THE GOLDEN GIRLS,13.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
421581,2017-10-27 17:42:43-07:00,f3483f810d44cef79d90a66ab2da1bf0,121.975,THE GOLDEN GIRLS,13.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
421626,2017-10-27 18:05:26-07:00,eff6a8d032a8ca3ae098381569a9c15f,121.975,THE GOLDEN GIRLS,13.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
421626,2017-10-27 21:05:26-07:00,eff6a8d032a8ca3ae098381569a9c15f,26.775,THE GOLDEN GIRLS,13.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
421627,2017-10-27 21:38:47-07:00,5992d996de2f11faa3492960a58de350,26.775,THE GOLDEN GIRLS,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
421627,2017-10-27 18:38:47-07:00,5992d996de2f11faa3492960a58de350,121.975,THE GOLDEN GIRLS,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
421913,2017-10-28 10:07:57-07:00,f3483f810d44cef79d90a66ab2da1bf0,91.8,IMPRACTICAL JOKERS,14.0,TRU,True,Weekend,"{6,7}",10:00:00,20:00:00,2.0
421913,2017-10-28 07:07:57-07:00,f3483f810d44cef79d90a66ab2da1bf0,418.2,IMPRACTICAL JOKERS,14.0,TRU,True,Weekend,"{6,7}",10:00:00,20:00:00,1.0
421936,2017-10-28 11:08:39-07:00,eff6a8d032a8ca3ae098381569a9c15f,91.8,IMPRACTICAL JOKERS,14.0,TRU,True,Weekend,"{6,7}",10:00:00,20:00:00,2.0
421936,2017-10-28 08:08:39-07:00,eff6a8d032a8ca3ae098381569a9c15f,418.2,IMPRACTICAL JOKERS,14.0,TRU,True,Weekend,"{6,7}",10:00:00,20:00:00,1.0
421952,2017-10-28 12:07:56-07:00,b6cc05016845138a72f2fa2e4f1f1a56,22.95,THE GOLDEN GIRLS,15.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
421952,2017-10-28 09:07:56-07:00,b6cc05016845138a72f2fa2e4f1f1a56,104.55,THE GOLDEN GIRLS,15.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
421953,2017-10-28 09:27:38-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
421953,2017-10-28 12:27:38-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
421978,2017-10-28 13:58:45-07:00,eff6a8d032a8ca3ae098381569a9c15f,22.95,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
421978,2017-10-28 10:58:45-07:00,eff6a8d032a8ca3ae098381569a9c15f,104.55,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
421979,2017-10-28 11:20:46-07:00,5992d996de2f11faa3492960a58de350,104.55,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
421979,2017-10-28 14:20:46-07:00,5992d996de2f11faa3492960a58de350,22.95,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
421980,2017-10-28 11:38:49-07:00,b6cc05016845138a72f2fa2e4f1f1a56,104.55,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
421980,2017-10-28 14:38:49-07:00,b6cc05016845138a72f2fa2e4f1f1a56,22.95,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
421981,2017-10-28 14:54:19-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,THE GOLDEN GIRLS,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
421981,2017-10-28 11:54:19-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,THE GOLDEN GIRLS,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
421997,2017-10-28 12:37:38-07:00,5992d996de2f11faa3492960a58de350,418.2,IMPRACTICAL JOKERS,14.0,TRU,True,Weekend,"{6,7}",10:00:00,20:00:00,1.0
421997,2017-10-28 15:37:38-07:00,5992d996de2f11faa3492960a58de350,91.8,IMPRACTICAL JOKERS,14.0,TRU,True,Weekend,"{6,7}",10:00:00,20:00:00,2.0
421998,2017-10-28 12:09:53-07:00,eff6a8d032a8ca3ae098381569a9c15f,104.55,THE GOLDEN GIRLS,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
421998,2017-10-28 15:09:53-07:00,eff6a8d032a8ca3ae098381569a9c15f,22.95,THE GOLDEN GIRLS,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
421999,2017-10-28 12:27:08-07:00,5992d996de2f11faa3492960a58de350,104.55,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
421999,2017-10-28 15:27:08-07:00,5992d996de2f11faa3492960a58de350,22.95,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422000,2017-10-28 12:42:59-07:00,b6cc05016845138a72f2fa2e4f1f1a56,104.55,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422000,2017-10-28 15:42:59-07:00,b6cc05016845138a72f2fa2e4f1f1a56,22.95,THE GOLDEN GIRLS,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422013,2017-10-28 13:19:30-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,ROSEANNE,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422013,2017-10-28 16:19:30-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,ROSEANNE,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422031,2017-10-28 17:33:42-07:00,eff6a8d032a8ca3ae098381569a9c15f,22.95,ROSEANNE,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422031,2017-10-28 14:33:42-07:00,eff6a8d032a8ca3ae098381569a9c15f,104.55,ROSEANNE,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422045,2017-10-28 18:19:13-07:00,b6cc05016845138a72f2fa2e4f1f1a56,91.8,IMPRACTICAL JOKERS,14.0,TRU,True,Weekend,"{6,7}",10:00:00,20:00:00,2.0
422045,2017-10-28 15:19:13-07:00,b6cc05016845138a72f2fa2e4f1f1a56,418.2,IMPRACTICAL JOKERS,14.0,TRU,True,Weekend,"{6,7}",10:00:00,20:00:00,1.0
422151,2017-10-28 21:32:53-07:00,5992d996de2f11faa3492960a58de350,26.775,MARRIED ... WITH CHILDREN,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
422151,2017-10-28 18:32:53-07:00,5992d996de2f11faa3492960a58de350,121.975,MARRIED ... WITH CHILDREN,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
422193,2017-10-28 22:48:32-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
422193,2017-10-28 19:48:32-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
422194,2017-10-28 22:14:10-07:00,b6cc05016845138a72f2fa2e4f1f1a56,26.775,MARRIED ... WITH CHILDREN,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
422194,2017-10-28 19:14:10-07:00,b6cc05016845138a72f2fa2e4f1f1a56,121.975,MARRIED ... WITH CHILDREN,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
422195,2017-10-28 22:46:33-07:00,f3483f810d44cef79d90a66ab2da1bf0,26.775,MARRIED ... WITH CHILDREN,15.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
422195,2017-10-28 19:46:33-07:00,f3483f810d44cef79d90a66ab2da1bf0,121.975,MARRIED ... WITH CHILDREN,15.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
422196,2017-10-28 23:20:50-07:00,6570d4e06efb97840eec4d9d46cde0bb,22.95,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
422196,2017-10-28 20:20:50-07:00,6570d4e06efb97840eec4d9d46cde0bb,104.55,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
422197,2017-10-28 23:54:27-07:00,eff6a8d032a8ca3ae098381569a9c15f,26.775,MARRIED ... WITH CHILDREN,13.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
422197,2017-10-28 20:54:27-07:00,eff6a8d032a8ca3ae098381569a9c15f,121.975,MARRIED ... WITH CHILDREN,13.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
422565,2017-10-29 09:06:58-07:00,5992d996de2f11faa3492960a58de350,104.55,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422565,2017-10-29 12:06:58-07:00,5992d996de2f11faa3492960a58de350,22.95,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422566,2017-10-29 12:26:32-07:00,b6cc05016845138a72f2fa2e4f1f1a56,22.95,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422566,2017-10-29 09:26:32-07:00,b6cc05016845138a72f2fa2e4f1f1a56,104.55,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422579,2017-10-29 10:13:58-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,ROSEANNE,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422579,2017-10-29 13:13:58-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,ROSEANNE,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422580,2017-10-29 13:48:27-07:00,eff6a8d032a8ca3ae098381569a9c15f,22.95,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422580,2017-10-29 10:48:27-07:00,eff6a8d032a8ca3ae098381569a9c15f,104.55,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422591,2017-10-29 14:15:40-07:00,5992d996de2f11faa3492960a58de350,22.95,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422591,2017-10-29 11:15:40-07:00,5992d996de2f11faa3492960a58de350,104.55,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422613,2017-10-29 14:58:30-07:00,b6cc05016845138a72f2fa2e4f1f1a56,22.95,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422613,2017-10-29 11:58:30-07:00,b6cc05016845138a72f2fa2e4f1f1a56,104.55,ROSEANNE,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422614,2017-10-29 12:55:06-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,ROSEANNE,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422614,2017-10-29 15:55:06-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,ROSEANNE,13.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422633,2017-10-29 16:38:49-07:00,eff6a8d032a8ca3ae098381569a9c15f,22.95,MARRIED ... WITH CHILDREN,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,2.0
422633,2017-10-29 13:38:49-07:00,eff6a8d032a8ca3ae098381569a9c15f,104.55,MARRIED ... WITH CHILDREN,14.0,LOGO,True,Weekend Day,"{6,7}",12:00:00,18:00:00,1.0
422749,2017-10-29 20:26:03-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
422749,2017-10-29 17:26:03-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
422750,2017-10-29 20:48:56-07:00,6570d4e06efb97840eec4d9d46cde0bb,22.95,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
422750,2017-10-29 17:48:56-07:00,6570d4e06efb97840eec4d9d46cde0bb,104.55,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
422831,2017-10-29 19:07:00-07:00,f3483f810d44cef79d90a66ab2da1bf0,104.55,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,1.0
422831,2017-10-29 22:07:00-07:00,f3483f810d44cef79d90a66ab2da1bf0,22.95,MOVIE,14.0,FUSE,True,Everyday Prime,"{1,2,3,4,5,6,7}",18:00:00,00:00:00,2.0
422832,2017-10-29 22:14:25-07:00,5992d996de2f11faa3492960a58de350,26.775,THREE'S COMPANY,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
422832,2017-10-29 19:14:25-07:00,5992d996de2f11faa3492960a58de350,121.975,THREE'S COMPANY,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
422864,2017-10-29 23:12:58-07:00,b6cc05016845138a72f2fa2e4f1f1a56,26.775,THREE'S COMPANY,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
422864,2017-10-29 20:12:58-07:00,b6cc05016845138a72f2fa2e4f1f1a56,121.975,THREE'S COMPANY,14.0,LOGO,True,Everyday Prime,"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
423017,2017-10-30 05:09:44-07:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
423017,2017-10-30 08:09:44-07:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
423046,2017-10-30 06:14:56-07:00,6570d4e06efb97840eec4d9d46cde0bb,69.7,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
423046,2017-10-30 09:14:56-07:00,6570d4e06efb97840eec4d9d46cde0bb,15.299999999999999,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
423047,2017-10-30 06:51:12-07:00,a45caf06263a742e1b7bff7b3bb10ddf,69.7,RAISING HOPE,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
423047,2017-10-30 09:51:12-07:00,a45caf06263a742e1b7bff7b3bb10ddf,15.299999999999999,RAISING HOPE,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
423048,2017-10-30 06:32:13-07:00,6570d4e06efb97840eec4d9d46cde0bb,111.52,FANTOMWORKS,13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
423048,2017-10-30 09:32:13-07:00,6570d4e06efb97840eec4d9d46cde0bb,24.48,FANTOMWORKS,13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
423071,2017-10-30 07:09:13-07:00,efc5636dd257db2a6cf7cff2569f7d59,25.788999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
423071,2017-10-30 10:09:13-07:00,efc5636dd257db2a6cf7cff2569f7d59,5.661,NBA GAMETIME,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
423072,2017-10-30 10:28:12-07:00,a45caf06263a742e1b7bff7b3bb10ddf,5.661,NBA GAMETIME,13.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
423072,2017-10-30 07:28:12-07:00,a45caf06263a742e1b7bff7b3bb10ddf,25.788999999999998,NBA GAMETIME,13.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
423073,2017-10-30 07:28:13-07:00,efc5636dd257db2a6cf7cff2569f7d59,69.7,PARKS AND RECREATION,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
423073,2017-10-30 10:28:13-07:00,efc5636dd257db2a6cf7cff2569f7d59,15.299999999999999,PARKS AND RECREATION,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
423074,2017-10-30 07:10:45-07:00,efc5636dd257db2a6cf7cff2569f7d59,111.52,FANTOMWORKS,14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
423074,2017-10-30 10:10:45-07:00,efc5636dd257db2a6cf7cff2569f7d59,24.48,FANTOMWORKS,14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
423098,2017-10-30 11:39:51-07:00,f3483f810d44cef79d90a66ab2da1bf0,5.661,NBA GAMETIME,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
423098,2017-10-30 08:39:51-07:00,f3483f810d44cef79d90a66ab2da1bf0,25.788999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
